Benchmark Name,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10,Iteration 11,Iteration 12,Iteration 13,Iteration 14,Iteration 15,Iteration 16,Iteration 17,Iteration 18,Iteration 19,Iteration 20,Iteration 21,Iteration 22,Iteration 23,Iteration 24,Iteration 25,Iteration 26,Iteration 27,Iteration 28,Iteration 29,Iteration 30,RSD
zipkin2.SpanTest._Benchmark.benchmark_normalizeTraceId_padsTo64,674005.879,675830.907,668047.782,673630.209,667771.992,669338.329,666621.046,674095.03,676534.431,672749.303,674540.044,671427.049,672535.881,673320.851,674366.498,674392.991,672370.118,675327.437,674638.071,675168.107,671311.167,672448.758,672803.063,673492.753,675287.073,673305.782,672712.44,673926,672873.098,673428.608,0.350252094
zipkin2.SpanTest._Benchmark.benchmark_shared_canDisable,686376.53,691035.737,688661.513,688867.547,681069.624,688253.443,686621.369,689527.934,688405.594,683565.913,687560.117,687676.825,691671.851,689448.219,691246.324,686711.563,686292.252,690961.507,686853.7,686331.787,686296.892,686662.649,682657.755,689494.611,686725.213,688639.384,689245.009,688414.326,689074.548,687205.81,0.349651713
zipkin2.EndpointTest._Benchmark.benchmark_newBuilderWithPort_NegativeCoercesToNull,892216.077,891711.988,894825.098,891253.214,894076.246,889118.956,896656.298,894498.832,892847.847,889085.63,891553.584,893187.716,888272.984,890567.268,899205.705,892740.185,889558.7,889886.913,893137.839,895665.591,888815.52,893619.88,889822.137,898634.225,896763.819,891349.663,886632.835,894642.372,889989.595,892518.688,0.34369255
zipkin2.SpanTest._Benchmark.benchmark_parentIdFromLong,679996.946,680921.675,676721.647,681837.399,679866.712,680038.515,677668.734,681160.1,678647.219,675747.678,683130.678,678361.635,680222.323,679749.823,678205.881,679380.592,672113.911,680634.398,679841.182,677426.386,678399.467,678034.472,680863.445,679114.15,679582.904,676053.261,676976.852,682407.339,681658.884,682044.127,0.340117211
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readVarint64,793804.067,795854.255,795265.794,785934.449,790534.494,797570.786,794500.665,789246.986,792554.229,793557.409,794985.203,796330.414,796328.321,791524.281,795676.044,795076.109,792073.446,793106.618,793067.359,792105.443,791832.651,796727.447,795800.293,788669.689,791892.978,794934.31,793283.977,789727.194,793888.688,790883.535,0.339621737
zipkin2.internal.ReadBufferTest._Benchmark.benchmark_readInt_byteBuff_littleEndian,832229.379,832156.23,835418.255,832701.646,834129.664,833613.777,835744.249,838947.821,835553.592,835285.456,829089.551,835744.644,828464.307,831936.332,828120.113,829888.109,833407.467,826989.239,837324.298,834237.579,834397.696,835540.44,833809.765,833295.19,830105.378,834870.759,833329.597,831879.099,831530.647,835604.31,0.33689121
zipkin2.SpanTest._Benchmark.benchmark_localEndpoint_emptyToNull,678760.931,677409.751,679541.082,681294.448,676272.565,673824.348,678295.005,672840.867,678436.018,678156.242,677615.118,674549.308,673428.114,679844.58,676490.458,679502.528,678162.242,679301.555,681879.499,680357.008,680826.363,678396.019,680476.073,677294.173,679479.353,679181.702,679792.934,678226.074,680225.642,679659.041,0.336430698
zipkin2.EndpointTest._Benchmark.benchmark_newBuilderWithPort_0CoercesToNull,892305.07,893135.838,892238.615,892029.323,891115.47,893066.937,893937.024,894440.076,896240.259,897862.327,894549.917,896318.719,896750.007,895554.696,890200.776,889844.666,893379.231,891604.906,894933.041,889084.266,888650.69,893650.762,892190.837,887234.645,889607.882,892003.398,897998.264,897381.184,888369.541,889311.13,0.335205098
zipkin2.SpanTest._Benchmark.benchmark_traceIdString,672259.472,672243.704,674954.254,675499.753,668528.518,673980.335,674061.38,671923.595,674118.472,670560.363,671657.067,673343.731,676045.961,675776.896,669251.857,668520.174,671815.061,675411.891,673765.313,667800.033,671424.854,671862.865,672729.778,673962,672309.233,675818.087,671350.943,671648.101,671866.369,670745.295,0.334037639
zipkin2.SpanTest._Benchmark.benchmark_traceIdFromLong_128,658911.604,655678.436,651399.954,660049.23,653069.809,659555.57,655639.386,659664.177,656692.577,657438.714,660217.965,657257.35,656001.684,653178.43,656655.877,657552.607,657656.732,655045.594,656762.06,657339.022,654338.307,655302.276,655675.502,658524.181,658491.042,655181.475,654101.386,654367.456,658150.681,656021.65,0.333133651
zipkin2.internal.WriteBufferTest._Benchmark.benchmark_emoji,816192.325,815652.243,817983.867,814837.611,810099.89,816702.93,816583.798,819103.389,814889.503,810303.161,813252.648,817831.062,817423.732,815272.354,807903.404,814688.837,816933.343,816095.353,813223.034,810840.024,810554.127,816448.669,814308.127,812471.601,811262.305,814707.82,813616.792,816315.631,814097.051,815849.955,0.332647184
zipkin2.SpanTest._Benchmark.benchmark_debug_canDisable,718678.829,714803.927,716300.57,713929.1,714816.156,710893.493,720509.853,719843.627,717443.567,719752.91,713972.532,717935.073,716173.025,719085.997,717694.921,711805.861,715126.769,715733.11,716262.092,715497.752,717264.078,719032.996,715538.157,719116.198,716750.866,718005.409,716583.784,716950.67,718026.169,719019.287,0.321088749
zipkin2.internal.FilterTracesTest._Benchmark.benchmark_doesntMutateInputWhenUnmatched,864770.653,866589.597,867658.945,862335.144,867546.608,866520.619,863233.886,859674.461,857675.704,867877.573,866204.54,861196.125,863210.821,862754.246,865084.642,862343.73,866938.156,865924.572,863118.898,866498.555,865710.149,867124.506,865638.896,863776.835,868510.813,868209.864,864221.135,861905.173,869161.301,867368.983,0.320734443
zipkin2.codec.EncodingTest._Benchmark.benchmark_singletonList_proto3,878771.971,877726.33,876641.151,877320.06,877581.673,880672.617,875712.622,878178.567,876986.939,877520.002,875321.476,869582.532,875683.165,880978.941,878105.109,877545.944,881576.53,881138.106,880297.313,881916.27,878687.59,877142.795,874403.168,878215.03,876208.413,875143.913,878570.974,879143.784,874101.322,883870.865,0.319767618
zipkin2.SpanTest._Benchmark.benchmark_shared_canUnset,709746.569,703807.669,708787.59,709332.26,705723.706,706254.597,702699.69,709473.004,709565.694,708884.437,711190.94,705343.361,706446.903,709518.556,710003.723,705320.527,708887.371,710053.089,710524.548,712316.185,707344.812,708770.335,706794.64,709654.46,706752.429,710108.58,710104.335,709268.138,709436.852,710546.695,0.319278716
zipkin2.codec.EncodingTest._Benchmark.benchmark_multiItemList_json,866357.649,865658.17,866270.877,863303.546,867140.946,865475.296,867376.293,870170.785,868090.604,875263.907,872239.353,869337.261,864478.756,862084.949,869018.403,868391.915,867197.885,870611.371,870355.488,870798.282,867211.03,867940.339,869337.278,865708.554,868396.787,871000.668,868535.249,871022.337,870772.444,867803.805,0.316913208
zipkin2.internal.TraceTest._Benchmark.benchmark_cleanupComparator_ordersClientFirst,691187.701,695131.857,695532.725,696562.13,696134.108,695799.162,696343.523,695361.776,694268.987,695643.349,695337.576,691881.877,692952.178,694732.393,695849.37,695358.379,691813.537,689100.517,693359.573,691635.495,694540.298,689421.308,694177.357,692656.534,689719.5,695492.388,693785.838,692898.625,693402.103,690418.938,0.315664914
zipkin2.codec.EncodingTest._Benchmark.benchmark_multiItemList_proto3,873693.306,867715.152,868753.335,869899.622,869388.924,871640.441,866237.281,869035.169,872614.813,872545.269,871114.75,871903.022,866846.982,864498.424,864879.709,869119.572,867505.854,865955.441,873687.269,870799.228,872905.786,873083.245,873351.414,872472.597,870413.35,873608.417,869221.668,871091.247,868326.607,870284.221,0.312000916
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_errorSpan_JSON_V2,627059.747,627899.821,627122.411,628184.298,630630.803,631090.33,629670.254,629315.579,631098.515,624588.557,627976.049,629127.74,624153.561,630110.81,628840.879,625089.72,627607.532,628434.084,627130.403,628303.43,629937.062,627894.858,628111.41,627073.607,624461.563,630708.009,628971.978,627437.582,629433.878,626002.25,0.304686527
zipkin2.SpanTest._Benchmark.benchmark_idFromLong,672156.461,673319.783,669344.292,675493.571,674616.311,675130.067,676325.825,670887.894,676201.589,672485.823,675332.751,673607.515,671083.867,673076.375,672711.775,674126.526,671917.001,671136.979,674976.613,669434.334,668114.163,673048.965,674373.552,672366.449,671619.11,673379.213,672784.821,671856.468,675114.026,671871.058,0.303356614
zipkin2.SpanTest._Benchmark.benchmark_remoteServiceName,652159.366,652233.274,656133.81,654552.174,655428.29,652126.402,655709.807,657274.233,653129.073,652621.801,656436.12,653248,657815.451,656105.261,656487.978,656734.044,655069.79,656455.607,655868.011,658697.841,658344.382,657801.634,657575.182,657484.343,655569.856,655056.335,654361.747,658309.794,658111.798,656947.803,0.303102227
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_errorSpan_PROTO3,669874.552,670863.493,671269.382,671215.688,672275.501,669927.097,671934.744,670902.625,666153.196,670409.157,671339.51,668912.995,666329.506,671200.542,670968.496,670524.091,671443.433,667689.453,670367.006,669947.763,671476.665,671171.887,666844.143,670509.373,669066.423,669084.344,666345.973,671612.626,670717.725,664255.203,0.302692502
zipkin2.internal.HexCodecTest._Benchmark.benchmark_lowerHexToUnsignedLong_downgrades128bitIdsByDroppingHighBits,841473.726,843099.591,838386.777,840631.532,837756.738,841486.864,842153.24,844437.958,842936.111,838035.725,843173.697,844791.03,841040.522,843031.3,839933.777,841423.043,843087.795,842155.549,842724.38,839167.61,833530.701,841677.092,839886.668,841692.615,839951.842,842964.177,843714.319,836448.991,838231.161,839734.462,0.300196956
zipkin2.codec.EncodingTest._Benchmark.benchmark_emptyList_proto3,919347.282,919102.658,922627.198,917418.816,915873.839,914833.992,912567.506,915647.632,920576.526,922339.68,921797.699,918685.079,914519.924,917552.225,913417.458,919445.243,917021.996,916194.67,916553.613,918528.649,914302.784,919403.426,915980.981,917551.787,918313.69,921634.169,915904.779,920664.057,913722.273,917159.642,0.297532231
zipkin2.EndpointTest._Benchmark.benchmark_ipv6_downcases,653567.303,655703.575,651218.108,653070.481,654990.624,654365.65,654350.435,651402.351,650487.485,652838.067,654172.865,655726.55,656858.67,657458.113,656462.266,656251.073,656203.636,655869.423,655709.938,653259.578,652677.597,655215.482,655699.307,655364.58,655512.737,653777.538,654386.13,655591.584,654833.509,649566.909,0.29422913
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_localSpan_PROTO3,701357.084,703128.818,696534.965,698829.765,698965.125,699692.333,701454.212,700271.522,700319.227,701699.43,701381.676,703700.437,704364.857,700456.308,700386.688,700886.912,701690.401,701736.837,701221.033,699889.663,695849.176,701925.918,701826.842,700287.151,702517.318,701999.254,702010.802,698345.314,697409.071,697438.223,0.289117061
zipkin2.EndpointTest._Benchmark.benchmark_ipv6_notMappedIpv4,782283.412,777098.489,777105.919,783067.049,780381.757,777904.976,779999.552,781968.006,780808.205,779664.739,779788.503,780988.696,782831.987,782512.058,780551.959,778000.125,780975.811,778082.751,775296.995,780975.797,781489.562,781626.859,781855.84,780911.121,783426.573,781960.502,783859.026,781634.068,784955.079,783196.118,0.285207897
zipkin2.codec.SpanBytesDecoderTest._Benchmark.benchmark_emptyListOk_PROTO3,887477.649,886194.401,885946.454,890524.681,886014.675,890102.625,887066.3,885272.042,889320.452,885954.545,886770.524,886128.168,887563.684,883729.137,887787.848,888894.208,885580.856,886477.692,881444.445,885669.083,882277.001,886350.351,886156.36,885760.703,890384.94,890794.879,889568.03,889492.309,889509.935,891613.983,0.277307923
zipkin2.SpanTest._Benchmark.benchmark_spanNamesLowercase,646961.427,644163.331,647050.711,645437.359,643167.212,647220.528,644411.847,648444.377,643544.537,646125.748,643494.211,647169.874,645958.078,648535.168,646554.661,643867.264,647172.124,644416.222,644766.659,645078.754,649650.461,644993.411,646186.661,648206.186,649126.375,648375.863,645630.879,645865.033,645414.793,644433.008,0.276451191
zipkin2.EndpointTest._Benchmark.benchmark_coercesZeroPortToNull,914342.676,918615.908,921434.864,921039.937,920420.64,923048.991,919951.438,922247.5,921293.957,920219.313,913398.105,919107.516,920394.454,919440.123,918114.317,922733.778,914202.317,919251.184,920879.529,922217.437,922658.793,921865.586,921142.394,921872.437,922781.64,922723.244,919358.275,920280.747,920596.34,922503.751,0.274066839
zipkin2.SpanTest._Benchmark.benchmark_builder_merge_tags,588468.009,590833.526,588988.474,592707.752,588887.714,591644.356,592635.536,585832.144,589708.903,592545.204,590616.95,587644.206,590319.673,587220.751,590499.144,588388.632,591504.324,590253.649,591636.324,591316.638,590223.975,589831.502,590133.891,590277.731,588997.579,589905.378,588979.465,590988.25,590801.573,591440.393,0.272763466
zipkin2.SpanTest._Benchmark.benchmark_putTagOverwritesValue,560981.058,564567.361,561399.79,563590.544,561789.63,560816.346,561926.731,564012.465,561571.46,564028.596,565064.555,566246.756,563550.83,562773.803,563992.828,563470.075,564402.666,564638.932,560443.946,560527.105,562309.424,563310.433,564263.474,563060.392,563289.38,564912.528,563928.564,564153.005,562029.689,564939.907,0.268333542
zipkin2.codec.EncodingTest._Benchmark.benchmark_singletonList_json,875828.898,873307.17,868676.594,871455.78,872308.618,873192.197,868660.85,871761.048,875635.983,872067.207,873110.858,877119.32,872020.116,873557.397,874814.683,868042.386,873412.705,874041.136,875585.658,873668.563,874734.354,873022.621,877189.823,872593.556,873992.43,869417.394,870778.494,871090.053,874107.977,872850.214,0.266233044
zipkin2.internal.Proto3SpanWriterTest._Benchmark.benchmark_writeList_empty,900647.371,897404.657,898979.518,899661.134,895441.071,900826.836,902231.812,898633.863,896450.585,898973.457,897069.228,899074.497,894944.149,900884.596,899516.914,900431.593,900764.129,901499.681,901549.268,897397.633,896553.616,904091.242,900639.775,903322.074,898853.322,900325.778,902764.073,902090.459,902712.842,900330.624,0.259637831
zipkin2.SpanTest._Benchmark.benchmark_traceIdFromLong,675323.262,675811.51,671198.534,676339.162,674719.507,677158.404,677722.52,671020.08,676485.769,676522.063,676468.12,672486.353,674454.273,674851.682,675566.557,674155.662,673035.292,676971.57,675257.278,676583.16,676375.527,674296.879,675863.653,675610.87,677200.443,677522.447,676386.194,677584.598,676018.395,676762.165,0.25911493
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_minimum_THRIFT,647549.75,648190.136,647617.996,647955.142,650031.89,648024.119,650503.991,652274.013,649416.477,650196.543,651996.662,646431.835,649203.565,648868.451,649607.988,651264.655,650897.496,646998.685,651248.164,651425.66,647522.143,650500.867,646268.789,650606.997,649325.785,651372.156,650501.421,648591.171,648230.646,649549.849,0.256761289
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_localSpan_THRIFT,557830.091,556451.821,556312.062,552988.066,555248.242,557711.39,557505.056,555345.794,556763.714,556467.792,556364.187,557942.287,555451.569,558646.532,557001.13,555633.131,556626.865,558465.032,554176.47,558855.389,556947.019,556897.326,554541.833,555356.772,555462.266,557709.988,555808.009,554495.543,555934.834,557110.349,0.250103994
zipkin2.codec.SpanBytesEncoderTest._Benchmark.benchmark_span_minimum_PROTO3,731294.516,731860.099,733532.12,733641.746,730142.114,734363.255,733752.266,730359.078,730120.659,733181.432,733736.061,734039.029,734255.55,733040.214,734655.971,728784.504,731690.781,733408.723,732686.529,734095.57,734140.326,729358.444,733663.016,733586.93,733659.323,732181.844,734575.59,730184.534,735470.32,732844.82,0.238672224
zipkin2.EndpointTest._Benchmark.benchmark_ip_ipv6_addr,552587.81,552966.366,551706.982,554218.058,551629.474,552674.571,552526.555,551074.618,552878.554,551875.642,550615.664,548182.741,550642.015,552875.09,550672.727,552810.259,550605.177,553211.365,552769.277,551511.02,552283.123,551805.603,550344.485,551751.634,551194.374,551421.982,550738.091,549344.182,550662.642,552774.021,0.229268065
zipkin2.EndpointTest._Benchmark.benchmark_ipv6_notLocalhost,725340.561,724000.835,726158.192,726005.85,725114.273,726266.442,724769.926,726054.382,725231.737,723691.08,726248.668,726723.694,727433.989,727659.343,726485.843,726394.85,725282.1,724181.873,724008.431,722104.052,724090.312,726008.569,724295.947,722987.421,722642.848,724028.711,725865.666,721192.063,723484.452,723200.844,0.219138128
zipkin2.SpanTest._Benchmark.benchmark_coercesZeroTimestampsToNull,676829.851,673590.379,678202.375,674620.298,676035.67,675591.084,677064.547,675628.157,673259.336,673388.951,675987.836,677646.745,674855.081,677637.629,676201.392,676224.65,672623.572,675054.302,675868.619,673993.515,674650.035,675855.697,674707.938,675652.38,672556.01,674384.645,675820.064,675344.613,676360.459,676029.609,0.212337037
zipkin2.SpanBytesDecoderDetectorTest._Benchmark.benchmark_decoderForListMessage_json_v2_partial_localEndpoint,529722.172,529423.575,529160.468,526890.689,529238.728,529066.723,529648.099,527544.557,526067.642,530438.573,529513.869,529542.866,527917.314,530200.401,529778.242,528378.797,530605.503,528189.292,528974.501,529607.905,530131.474,530472.931,527598.24,529606.727,529752.898,529895.786,529232.86,529736.307,529124.363,529853.367,0.203901643
zipkin2.codec.EncodingTest._Benchmark.benchmark_emptyList_json,920010.549,921926.634,918081.133,920357.637,919262.052,918902.478,919929.75,921714.252,920627.706,924248.288,921026.133,923143.364,921615.507,923312.405,923337.201,920954.87,921756.286,922591.62,923344.621,925839.677,925123.857,921406.829,922652.776,923567.909,923128.649,920572.139,922195.745,922548.235,922660.071,924253.591,0.197891354
zipkin2.EndpointTest._Benchmark.benchmark_parseIp_ipv6_bytes,532152.985,534382.179,534299.136,533411.555,534256.565,534893.387,533795.194,535237.834,534487.589,533855.876,533282.644,533612.947,534484.815,534045.852,532935.401,534782.53,531761.208,532354.462,532851.045,534394.918,534128.271,533637.963,533001.182,535470.547,533947.093,533989.898,535390.495,534611.617,533451.435,533766.603,0.170883201
