Benchmark Name,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10,Iteration 11,Iteration 12,Iteration 13,Iteration 14,Iteration 15,Iteration 16,Iteration 17,Iteration 18,Iteration 19,Iteration 20,Iteration 21,Iteration 22,Iteration 23,Iteration 24,Iteration 25,Iteration 26,Iteration 27,Iteration 28,Iteration 29,Iteration 30,RSD
org.eclipse.collections.impl.clusters.Cluster_209._Benchmark.benchmark_Cluster_209,127511.041,127816.172,127833.712,128348.559,127557.559,127544.596,127818.035,127345.417,127823.108,127625.243,127576.569,127937.923,127890.241,127354.077,127975.194,127988.646,127856.894,127873.096,126796.259,127340.751,127570.884,127626.647,126946.897,127630.398,127546.766,127560.165,127575.539,127822.497,127982.615,128139.827,0.25192128
org.eclipse.collections.impl.clusters.Cluster_21._Benchmark.benchmark_Cluster_21,147131.826,147150.614,146963.866,147009.824,147040.12,146389.324,146009.36,146744.862,146846.978,146564.027,146306.868,146322.338,146861.408,146596.039,146068.415,145430.167,146670.427,146161.868,146024.751,146154.341,145952.035,145875.449,146485.464,146225.288,146837.771,146314.902,145632.188,147019.386,146343.844,146253.838,0.310352297
org.eclipse.collections.impl.clusters.Cluster_210._Benchmark.benchmark_Cluster_210,169002.811,168973.774,169462.272,168925.775,168296.8,169230.277,168992.86,169980.991,169861.198,169553.308,168867.339,169131.398,169006.039,168851.242,170815.899,168934.107,169631.148,169103.84,170187.28,169545.346,169581.394,169934.513,169872.317,169345.353,169904.858,169927.737,168449.002,169605.555,170225.832,169458.848,0.330007941
org.eclipse.collections.impl.clusters.Cluster_211._Benchmark.benchmark_Cluster_211,168564.485,168649.213,168242.129,167995.987,167858.653,168523.639,168348.921,168037.161,168040.324,168312.608,168868.137,168522.555,168461.377,169088.074,168480.701,168490.477,169032.431,168802.339,168536.283,167944.458,169230.874,168307.585,168692.723,168760.531,168261.858,167917.834,168030.07,167890.696,168416.51,168700.121,0.220213644
org.eclipse.collections.impl.clusters.Cluster_212._Benchmark.benchmark_Cluster_212,152101.044,152191.269,152288.133,152261.626,152267.408,152101.698,152121.094,152076.524,152048.498,152254.843,152617.263,152397.342,152625.656,152785.321,152507.983,152727.563,152475.206,151724.673,152095.028,151883.756,152312.348,152706.26,151591.378,152431.726,152830.456,152348.872,152415.864,152639.111,152554.199,152909.018,0.210145739
org.eclipse.collections.impl.clusters.Cluster_213._Benchmark.benchmark_Cluster_213,198665.106,198733.684,198569.112,197260.153,197945.922,197447.577,198385.981,197953.919,197517.035,198661.81,198176.889,197912.403,198353.511,198186.284,197230.316,197991.506,198805.645,198547.449,197599.218,198338.443,198295.263,198588.765,198535.215,198651.084,198592.515,198156.232,198422.689,198368.348,198247.845,197914.494,0.223256007
org.eclipse.collections.impl.clusters.Cluster_214._Benchmark.benchmark_Cluster_214,186323.509,186456.95,186280.483,186656.111,186317.552,185604.996,186403.135,185832.821,185644.677,186598.87,186892.4,186576.674,186496.554,186202.547,185979.518,185465.978,186631.503,186413.451,186210.136,185792.697,185513.61,186651.294,186925.544,186805.221,186500.157,186345.444,186473.324,186659.208,186650.457,186335.518,0.217109417
org.eclipse.collections.impl.clusters.Cluster_215._Benchmark.benchmark_Cluster_215,179303.854,179389.775,179936.083,180160.948,179573.258,179952.681,179845.601,179522.292,180396.145,180348.64,179841.061,179964.989,179489.587,179528.237,179809.848,179940.548,179269.458,180125.595,180241.909,180126.231,180372.36,180593.017,180255.396,180539.62,180400.458,180426.302,180620.687,180495.057,180455.71,179844.028,0.226141385
org.eclipse.collections.impl.clusters.Cluster_216._Benchmark.benchmark_Cluster_216,136912.99,137350.17,136509.694,137166.314,137406.61,136717.549,137569.027,137511.39,137326.576,137289.271,137125.469,137640.909,137151.695,137802.224,137755.55,138176.169,137924.605,137466.486,137533.399,137811.814,137532.669,137867.576,137431.485,137104.67,137245.431,137302.82,137277.715,137012.341,137204.993,137081.96,0.263692561
org.eclipse.collections.impl.clusters.Cluster_217._Benchmark.benchmark_Cluster_217,160205.976,159313.87,159802.634,160099.488,159838.405,159608.81,159779.375,160067.992,159742.494,159645.117,159874.925,159463.033,159371.607,159806.799,160149.212,159371.448,159693.052,159616.743,159636.321,159541.033,159694.399,159947.041,159434.322,159298.418,159645.16,159772.024,159299.924,159341.442,160176.718,159547.041,0.170112285
org.eclipse.collections.impl.clusters.Cluster_218._Benchmark.benchmark_Cluster_218,119449.919,119705.301,119804.184,119099.927,118634.288,119654.325,119572.645,120065.056,119669.323,119610.765,119237.059,119205.432,120224.12,120282.927,120045.005,119355.531,120446.495,120008.38,119807.704,118447.803,119369.875,119528.686,119615.096,120218.495,119712.516,119589.581,119949.337,120001.072,119735.199,120367.384,0.389060002
org.eclipse.collections.impl.clusters.Cluster_219._Benchmark.benchmark_Cluster_219,118811.068,119347.519,119393.995,118496.672,118730.042,119608.626,119381.198,119337.015,119175.666,119213.647,119455.23,119486.805,118590.98,119158.021,118765.509,119117.818,119339.715,118982.386,118679.643,118550.047,118856.8,119716.07,119332.457,119290.502,118222.026,118747.021,118935.434,119707.709,119168.199,118924.642,0.31935382
org.eclipse.collections.impl.clusters.Cluster_22._Benchmark.benchmark_Cluster_22,132994.512,133444.241,133433.983,133994.097,133508.91,133518.946,133360.228,133184.131,133245.506,132501.116,133820.087,133778.075,133595.015,134050.917,133781.729,133539.078,133553.761,132763.384,133944.11,133593.116,133527.553,133848.992,133818.672,133525.428,133746.709,133520.238,133559.841,133626.755,133899.434,134000.077,0.265102099
org.eclipse.collections.impl.clusters.Cluster_220._Benchmark.benchmark_Cluster_220,186663.13,185858.42,185594.353,186548.801,186481.639,186246.47,186567.229,186768.768,187018.527,186231.632,187179.849,186777.115,186195.462,186476.282,186306.291,187227.279,187452.166,187094.133,187545.85,185823.319,186594.683,186040.157,186903.753,186873.305,187297.745,186524.191,186383.893,186207.524,186238.735,187095.927,0.264977568
org.eclipse.collections.impl.clusters.Cluster_221._Benchmark.benchmark_Cluster_221,143195.198,143271.247,143294.734,143610.442,143380.425,143780.129,143790.68,143895.12,143476.621,143910.682,144012.142,144287.361,143841.499,143152.725,143392.467,142702.901,143672.862,143676.306,144079.095,143243.483,143443.363,143190.214,143241.565,143853.927,143393.196,143248.278,143024.044,143877.924,143608.341,143672.026,0.247421069
org.eclipse.collections.impl.clusters.Cluster_222._Benchmark.benchmark_Cluster_222,169339.928,169564.31,169393.649,169567.514,169509.448,169579.517,169103.843,168783.065,168717.869,169180.561,169339.541,169502.455,169379.318,169290.315,169140.984,169924.131,169601.171,168680.721,169634.94,169560.764,169811.388,169388.58,169322.076,168981.174,169508.744,169668.002,168475.734,169412.818,169559.356,169214.138,0.19996113
org.eclipse.collections.impl.clusters.Cluster_223._Benchmark.benchmark_Cluster_223,169516.519,170519.656,170638.362,170988.33,170782.983,169893.772,170155.263,170736.789,171163.293,170120.781,170043.485,170285.211,169241.282,170935.437,170919.68,170507.742,170447.553,170587.627,170564.822,171199.298,170909.84,171095.747,170112.84,169900.512,170937.84,170684.826,170687.047,170120.79,170635.114,170640.978,0.280115085
org.eclipse.collections.impl.clusters.Cluster_224._Benchmark.benchmark_Cluster_224,187653.226,186834.048,188445.086,187770.786,186981.749,187076.591,187525.259,188547.657,188213.759,187850.069,187352.476,187915.633,187997.171,187578.399,187140.589,186759.511,187841.345,187217.692,186951.628,186977.015,187303.118,187786.215,187748.065,187730.028,188112.437,187439.406,187019.438,186673.901,186771.115,186218.725,0.299262033
org.eclipse.collections.impl.clusters.Cluster_225._Benchmark.benchmark_Cluster_225,170780.322,170827.506,170659.225,170340.006,169930.765,169942.33,169713.878,171202.595,171222.878,170966.77,170404.897,170507.161,169831.864,170498.282,171063.967,171021.714,170791.842,170496.57,170900.009,170478.306,170695.865,170196.98,171023.796,171531.546,170712.538,170073.21,170279.76,169866.326,171175.171,171085.376,0.279918318
org.eclipse.collections.impl.clusters.Cluster_226._Benchmark.benchmark_Cluster_226,90714.247,90769.32,90798.726,90942.884,90683.365,90759.655,90946.41,90743.51,90826.296,90575.103,90511.006,90944.4,90442.345,90341.59,90245.449,90243.249,90219.58,89954.456,90487.97,90060.649,90703.641,90824.935,90395.009,90765.13,90675.158,90920.016,91248.198,90837.913,90071.999,90249.251,0.347639962
org.eclipse.collections.impl.clusters.Cluster_227._Benchmark.benchmark_Cluster_227,174380.4,174710.675,174212.657,174411.049,173677.537,174163.669,174094.619,173972.149,173401.29,174011.85,173643.506,174369.976,174049.54,174194.144,174236.412,174411.161,173675.206,173968.402,173824.146,173503.353,173945.79,173974.256,173500.906,174047.996,173513.4,173813.359,174157.971,173589.392,174056.211,173824.994,0.185345371
org.eclipse.collections.impl.clusters.Cluster_228._Benchmark.benchmark_Cluster_228,160770.403,161003.183,161374.198,160940.005,161187.857,160942.049,160863.17,160596.878,160995.582,160790.227,160952.665,161376.383,160560.202,160710.352,161075.665,160522.974,160711.292,161265.053,161519.717,160863.485,161106.974,160784.986,160719.063,159948.387,160371.878,160094.841,160511.623,161211.473,162126.976,160821.304,0.264197206
org.eclipse.collections.impl.clusters.Cluster_229._Benchmark.benchmark_Cluster_229,177790.036,178469.617,179895.956,179053.26,178977.045,178813.528,178345.102,179306.577,179287.363,179606.565,179039.154,179247.897,179114.567,179856.613,179137.07,178912.07,179197.589,179334.673,178775.212,178979.407,179111.705,178809.628,178843.514,178494.023,177479.16,179281.582,178989.223,179466.872,179015.456,179014.531,0.284762861
org.eclipse.collections.impl.clusters.Cluster_23._Benchmark.benchmark_Cluster_23,211869.312,211081.714,211755.985,211735.289,211319.905,210008.522,211765.7,212115.699,212014.355,211332.919,211315.377,211732.758,211398.462,211558.513,212006.017,211702.078,210806.935,211622.988,211841.528,211624.012,211251.654,211883.481,211964.658,211895.201,211212.544,211142.511,211939.334,211508.949,211886.799,211894.828,0.207476251
org.eclipse.collections.impl.clusters.Cluster_230._Benchmark.benchmark_Cluster_230,181876.907,181977.557,181872.953,181583.361,181702.944,181891.734,181719.529,182121.786,181920.248,181001.15,181492.479,181826.093,181710.203,181851.495,182194.618,181680.691,182083.8,181786.666,181538.852,181634.151,181997.636,181742.906,181287.765,181541.839,181204.603,180899.744,181438.493,180478.183,181625.741,182025.84,0.209609845
org.eclipse.collections.impl.clusters.Cluster_231._Benchmark.benchmark_Cluster_231,149592.22,149946.991,150197.696,150665.822,149641.61,150104.078,150447.231,149797.968,150114.809,151023.519,149584.118,150226.742,151025.629,150973.657,150494.397,150838.508,149574.978,149377.14,150729.383,150873.527,150161.969,150593.489,150231.607,150500.452,150508.516,150452.488,150367.208,150241.226,149178.776,150443.82,0.332812039
org.eclipse.collections.impl.clusters.Cluster_232._Benchmark.benchmark_Cluster_232,169449.624,169399.181,168448.921,169760.389,168680.777,169432.587,169178.041,169450.577,168722.957,169128.963,169706.693,169719.814,169077.829,168695.061,169892.067,169631.098,169440.507,169091.458,168961.732,168917.208,168998.545,169308.318,168713.121,169500.475,168833.755,169611.488,169837.214,168309.963,169498.283,169518.984,0.252897111
org.eclipse.collections.impl.clusters.Cluster_233._Benchmark.benchmark_Cluster_233,66528.608,66717.598,66318.497,66797.361,66517.756,65522.245,65796.017,66028.044,65298.522,64697.155,64622.977,66000.003,66392.718,66486.45,65970.486,66913.427,64601.371,64654.434,65115.553,66276.92,65948.295,66001.037,65815.371,66429.055,66164.787,66773.658,64905.587,66540.295,66022.091,65500.411,1.067655297
org.eclipse.collections.impl.clusters.Cluster_234._Benchmark.benchmark_Cluster_234,173340.319,172229.847,173383.723,173037.848,172636.214,172546.592,172601.337,172507.249,172113.811,172559.186,172774.906,172105.335,172526.792,172269.157,172074.566,173312.315,173672.869,172859.94,172909.124,172704.999,173414.948,171807.251,172909.919,173064.062,172994.029,173383.343,172924.472,172975.453,172538.106,172530.4,0.266120993
org.eclipse.collections.impl.clusters.Cluster_235._Benchmark.benchmark_Cluster_235,161729.281,161562.546,161757.812,161693.977,161233.602,161371.585,160631.66,161484.621,161608.26,161231.832,160875.171,161627.019,161779.072,160857.402,161730.652,162154.641,161525.631,161577.696,161860.86,161245.425,160901.878,160853.84,160615.792,162001.538,161665.349,161524.167,161418.683,160782.931,161326.435,161557.191,0.251892039
org.eclipse.collections.impl.clusters.Cluster_236._Benchmark.benchmark_Cluster_236,176751.943,176286.41,175767.276,176021.775,176635.419,175864.787,175837.755,176680.6,176326.207,176392.561,175759.51,176461.755,176326.355,176182.357,176712.159,176259.737,176667.341,176267.226,176385.899,176410.008,176425.977,176483.425,176215.179,176481.051,176102.379,176252.596,175923.249,175929.022,175473.489,176124.089,0.180504076
org.eclipse.collections.impl.clusters.Cluster_237._Benchmark.benchmark_Cluster_237,152917.099,152984.111,152778.462,151989.311,152865.548,153207.871,152521.804,153083.665,153205.726,153204.171,153185.112,152765.277,152934.307,153262.113,153099.159,153206.394,152419.239,152692.464,152980.108,152778.868,152479.793,153243.414,153197.987,152875.668,152944.817,152746.661,152315.248,153023.608,152876.158,153030.603,0.201551322
org.eclipse.collections.impl.clusters.Cluster_238._Benchmark.benchmark_Cluster_238,154219.331,154316.098,154546.851,154480.323,154848.203,154936.838,154180.887,154410.169,154251.738,153870.275,154280.213,154553.205,154033.118,154725.35,155052.207,154591.824,154597.303,154859.105,154280.372,154350.686,154893.177,154697.142,154333.84,154426.801,154048.314,154144.25,153568.496,154094.817,154873.889,154454.201,0.222501342
org.eclipse.collections.impl.clusters.Cluster_239._Benchmark.benchmark_Cluster_239,154929.433,155486.513,156120.3,156169.284,155625.076,155809.783,155773.081,156045.023,156473.994,156212.745,156046.396,155585.401,155145.41,155371.209,155377.961,155738.127,155390.593,155020.85,155344.148,155572.008,154973.06,155507.377,155571.105,154819.865,154238.889,155411.669,155486.091,155629.534,155525.766,155042.715,0.303323791
org.eclipse.collections.impl.clusters.Cluster_24._Benchmark.benchmark_Cluster_24,162500.527,162602.149,162677.728,162714.982,162949.764,162924.508,162707.161,162952.567,163048.003,162885.402,163164.726,163044.426,162874.915,162375.687,163020.291,162909.506,163030.437,163464.736,163063.398,162369.911,162950.847,162522.686,162838.344,163158.777,162756.074,162826.049,162598.687,163326.708,163037.865,162409.35,0.16682016
org.eclipse.collections.impl.clusters.Cluster_240._Benchmark.benchmark_Cluster_240,134853.958,134792.27,134889.864,134619.816,135610.084,135104.137,134782.028,135087.853,135372.678,135568.787,135460.851,135041.433,135160.347,134810.801,135547.564,134250.678,135085.449,135567.217,135098.374,134785.237,134809.25,135322.858,135515.895,135197.573,135244.423,135294.591,135287.133,135133.381,135195.638,135062.742,0.236350104
org.eclipse.collections.impl.clusters.Cluster_241._Benchmark.benchmark_Cluster_241,150309.058,150514.568,150335.566,150030.335,149510.079,149217.426,149817.108,150020.641,150019.314,149898.125,150230.539,149564.14,150290.726,149958.89,150455.214,150293.134,150293.558,150247.503,149740.729,149749.556,149984.29,149636.34,149944.825,150011.144,149385.784,149784.446,149791.674,149626.082,149873.731,149991.329,0.21294778
org.eclipse.collections.impl.clusters.Cluster_242._Benchmark.benchmark_Cluster_242,140602.283,141289.633,141596.905,140170.513,141081.177,141586.45,141215.174,141095.119,141017.99,141249.297,141047.901,141437.794,141188.768,141101.692,141154.238,141504.853,141137.23,140651.299,140949.294,141004.108,140740.632,141544.131,141395.01,140878.528,140936.857,140985.78,141263.037,141322.671,141240.733,140958.706,0.220751876
org.eclipse.collections.impl.clusters.Cluster_243._Benchmark.benchmark_Cluster_243,177722.532,178005.625,177971.267,177837.746,177490.41,177059.557,177146.851,177418.472,177866.462,177313.085,177889.717,177912.394,177850.314,177919.544,177258.847,178014.235,178063.553,178477.462,178369.531,178145.533,177883.497,177379.184,178051.344,177659.196,177554.964,177426.095,177397.161,177598.19,178186.54,177569.057,0.200317893
org.eclipse.collections.impl.clusters.Cluster_244._Benchmark.benchmark_Cluster_244,164738.925,165232.582,164381.217,164424.871,164666.967,164419.442,164375.287,164349.005,164948.035,164884.692,164597.528,164894.952,164486.698,164355.053,164972.632,164261.328,164784.623,164130.219,164164.772,164202.586,164447.495,164267.486,164124.445,164294.385,164258.258,164320.169,164322.082,164395.027,164543.952,164568.644,0.171191376
org.eclipse.collections.impl.clusters.Cluster_245._Benchmark.benchmark_Cluster_245,147690.649,147722.291,148165.261,147808.155,147703.667,148089.141,147665.734,147577.742,147350.95,147475.737,147375.602,147560.523,147454.189,147341.846,147531.476,148174.589,147996.152,148339.231,147878.677,148081.104,148234.248,148215.055,147263.123,148142.819,148447.618,147863.141,147681.064,147389.448,147412.575,148001.786,0.230712295
org.eclipse.collections.impl.clusters.Cluster_246._Benchmark.benchmark_Cluster_246,152657.833,152282.211,152444.201,152489.885,152785.92,153064.316,152837.853,153634.9,153572.804,153723.357,152854.988,152528.816,153587.31,152345.259,151536.533,151986.25,151367.8,152192.359,151740.979,152494.206,151156.281,151749.676,152154.462,152444.507,152136.799,151868.272,150253.279,151319.544,151579.899,151239.175,0.53553088
org.eclipse.collections.impl.clusters.Cluster_247._Benchmark.benchmark_Cluster_247,156407.175,156267.684,156627.755,156395.482,155025.817,156074.973,156957.692,156452.238,156712.277,156567.693,155967.639,155459.628,156298.71,156164.475,155891.931,156367.485,156577.77,156972.246,156806.352,156410.17,156413.014,156464.688,156645.812,156978.776,156715.154,156639.733,156522.698,156273.276,156753.566,156925.357,0.275705994
org.eclipse.collections.impl.clusters.Cluster_248._Benchmark.benchmark_Cluster_248,142263.101,141622.112,142592.833,142274.142,142674.119,142475.369,142526.805,142751.64,142101.292,141343.833,142235.007,142173.17,142560.117,142410.019,142200.945,142149.815,141854.734,141706.812,142344.408,142196.828,141980.811,141535.017,142194.079,141987.099,142255.512,140817.656,140773.498,141566.699,141735.456,141823.077,0.345040149
org.eclipse.collections.impl.clusters.Cluster_249._Benchmark.benchmark_Cluster_249,159232.488,159650.626,159433.703,159507.001,159217.353,159165.484,159244.464,159623.308,159059.552,159675.653,159554.411,160038.551,159827.459,159556.874,159006.72,159473.324,159295.572,159167.091,159711.111,159566.303,159327.175,159245.963,159955.385,160079.795,159472.292,159354.836,158898.555,158913.889,159995.099,159586.487,0.202285833
org.eclipse.collections.impl.clusters.Cluster_25._Benchmark.benchmark_Cluster_25,129595.219,129784.388,128836.993,129505.135,129877.784,129024.859,129139.949,129967.127,129517.682,129966.947,130160.141,130179.223,129460.167,130258.672,130100.52,130463.487,129486.947,129612.044,129894.417,129820.226,129667.388,129544.215,128768.47,129439.631,129099.154,129787.123,129708.949,130047.906,130244.271,129442.574,0.327747001
org.eclipse.collections.impl.clusters.Cluster_250._Benchmark.benchmark_Cluster_250,174901.09,174185.494,174385.438,174054.011,173862.692,174023.027,172685.588,173921.392,173609.539,174243.808,174325.662,173595.228,173122.69,173197.248,173848.32,174065.877,173852.177,174369.742,174734.673,174489.518,175082.689,174721.713,174133.571,174935.916,175097.683,174640.024,174611.725,174516.221,174574.069,175302.791,0.350339992
org.eclipse.collections.impl.clusters.Cluster_251._Benchmark.benchmark_Cluster_251,115975.715,115206.296,115418.477,115886.228,115474.962,116016.26,115692.753,115462.514,116058.477,115172.738,115375.606,115453.054,115494.64,116045.759,116282.289,115442.152,115669.412,115544.003,115528.804,114895.92,115347.619,115323.79,114033.647,114527.003,115353.203,115017.196,114591.608,116041.263,115604.852,114963.188,0.431559113
org.eclipse.collections.impl.clusters.Cluster_252._Benchmark.benchmark_Cluster_252,128732.603,128473.801,128729.568,128120.424,128681.217,128711.013,128360.645,128680.252,127619.627,128424.769,128307.404,127701.697,127879.887,128310.545,128729.389,129377.102,129369.553,129083.495,128913.134,128629.756,128857.044,128889.16,129361.036,128965.727,128620.724,128286.651,129093.851,129239.236,129143.228,128768.466,0.359090375
org.eclipse.collections.impl.clusters.Cluster_253._Benchmark.benchmark_Cluster_253,167832.782,167690.668,167773.095,167145.058,166941.353,167312.557,167758.539,166942.603,167840.75,168585.078,167932.327,168100.906,168292.876,168427.661,167640.579,168024.071,168391.777,168029.059,168585.309,168092.388,168155.934,168013.604,168705.859,168521.094,168186.181,168270.253,167748.345,167795.05,168346.133,168181.113,0.273123552
org.eclipse.collections.impl.clusters.Cluster_254._Benchmark.benchmark_Cluster_254,167349.801,167114.38,167858.805,167720.412,167632.062,167806.468,167856.687,167491.664,167753.959,167644.451,167634.844,167923.244,167656.111,167601.311,167891.916,168309.759,168080.756,167827.718,167892.972,167503.757,167894.355,168220.112,167995.872,167779.781,167826.764,167706.131,167924.704,167841.099,167802.295,167515.28,0.143666709
org.eclipse.collections.impl.clusters.Cluster_255._Benchmark.benchmark_Cluster_255,162381.327,163092.071,162973.471,162461.953,162509.78,162795.141,162886.302,162643.556,163083.076,162571.124,162423.394,162716.568,162357.398,162927.208,162420.204,162431.166,162140.132,162222.716,162245.673,162457.463,162625.986,162727.904,162904.232,162838.223,162535.331,161845.756,162597.462,162640.798,162140.399,162919.189,0.185237805
org.eclipse.collections.impl.clusters.Cluster_256._Benchmark.benchmark_Cluster_256,203510.48,202979.855,203725.324,203531.926,203340.737,203782.127,203250.947,202522.144,203407.2,203445.511,203840.046,203692.579,203863.184,202949.154,203665.365,203522.928,202707.05,203063.257,202910.42,203768.618,203426.987,202689.895,203755.282,203488.149,203720.906,203430.591,203396.681,202845.81,202641.904,203286.829,0.19443709
org.eclipse.collections.impl.clusters.Cluster_257._Benchmark.benchmark_Cluster_257,165152.079,165157.188,165582.491,165243.531,165365.091,165785.346,165149.044,165576.728,165577.556,164395.291,164627.138,165113.362,165659.92,165477.589,165133.542,165867.896,165637.767,164946.467,165391.729,165264.915,164726.836,163901.598,164253.065,164959.747,164807.018,164708.574,164718.85,165042.075,164478.811,164646.564,0.291752928
org.eclipse.collections.impl.clusters.Cluster_258._Benchmark.benchmark_Cluster_258,157902.559,158716.263,159405.564,159203.521,159643.794,160021.651,160028.459,159308.306,159902.313,159245.242,159344.902,158433.441,158561.94,159152.173,158953.053,158448.29,159276.572,159724.394,159107.79,158351.726,159332.878,158505.129,159445.391,159182.618,158979.847,159337.289,158767.492,159266.209,159171.168,159056.195,0.316472891
org.eclipse.collections.impl.clusters.Cluster_259._Benchmark.benchmark_Cluster_259,184020.52,183725.178,183730.345,183468.35,182847.343,183312.898,183821.971,184148.914,183901.299,183445.296,182762.472,183077.214,183469.821,182464.349,183805.835,183263.999,183142.267,183202.664,183671.676,182230.813,181909.178,182847.606,182764.278,182791.425,183344.213,182961.756,183066.309,182924.951,182218.345,183218.668,0.302608499
org.eclipse.collections.impl.clusters.Cluster_26._Benchmark.benchmark_Cluster_26,173117.724,173651.564,172987.72,173619.763,173508.461,173932.724,172949.655,172894.089,172799.794,173014.421,171860.238,172709.395,173031.294,173372.399,173659.894,173785.364,173558.664,173730.154,173651.624,173430.93,173647.942,173352.555,174181.888,173969.642,173378.881,173110.17,173425.133,173930.766,173704.093,173052.639,0.274566154
org.eclipse.collections.impl.clusters.Cluster_260._Benchmark.benchmark_Cluster_260,145721.764,145730.813,146153.765,145923.22,145246.411,145898.987,145354.018,145693.913,145577.839,145422.576,145262.336,145555.673,145551.774,146057.819,144851.346,145681.477,146180.567,146198.112,145441.116,145040.571,145664.442,145766.746,146148.596,144910.762,144957.56,145869.775,144844.212,145282.718,145391.349,145441.289,0.275821978
org.eclipse.collections.impl.clusters.Cluster_261._Benchmark.benchmark_Cluster_261,226253.924,226312.46,225684.206,226484.895,225148.761,224754.922,226199.717,225134.741,225801.874,224991.326,225607.48,225831.681,225672.799,224887.74,225011.001,224655.052,225438.792,225613.771,225079.136,225273.509,225251.935,226448.777,225495.226,225274.609,224798.128,224592.602,224776.958,225849.461,225751.801,224886.376,0.245514113
org.eclipse.collections.impl.clusters.Cluster_262._Benchmark.benchmark_Cluster_262,162826.368,163235.283,162757.956,162746.89,162238.289,162432.488,162893.275,163168.568,162880.003,163328.536,163524.403,162765.813,162838.843,163034.251,162653.837,163332.594,163061.362,163118.874,163020.107,163193.048,162931.766,162754.779,162952.733,162970.343,162772.453,162936.241,162843.315,163188.577,163279.41,163426.813,0.174044149
org.eclipse.collections.impl.clusters.Cluster_263._Benchmark.benchmark_Cluster_263,144976.041,145333.593,144714.597,145157.017,143923.366,144396.213,144522.108,145251.482,145004.646,144742.334,142657.697,143884.49,144678.516,144911.608,142893.109,145030.085,142864.104,144005.99,144582.209,145123.763,145014.595,144457.328,144479.679,144030.675,144914.8,144868.839,145335.097,145495.24,145355.817,144286.553,0.512468257
org.eclipse.collections.impl.clusters.Cluster_264._Benchmark.benchmark_Cluster_264,130357.53,130651.69,130207.564,130623.839,130838.214,131088.767,130633.17,130831.699,130955.514,130173.471,129685.81,130004.368,130824.678,131164.76,131016.039,131035.563,130474.474,130717.958,130679.796,129993.446,130215.831,130218.937,131145.554,130138.477,130844.607,130585.34,130560.64,130993.67,131112.386,131214.471,0.312376814
org.eclipse.collections.impl.clusters.Cluster_265._Benchmark.benchmark_Cluster_265,131440.384,131850.167,132104.874,131173.495,131362.48,131617.269,131106.744,131973.107,132135.723,131323.96,131230.881,131578.63,131589.544,131448.644,131726.312,132410.728,131689.458,130437.487,131448.386,132064.705,131437.02,131102.704,130252.186,131251.709,131294.09,131881.336,131221.49,131289.19,131463.547,132148.324,0.357604559
org.eclipse.collections.impl.clusters.Cluster_266._Benchmark.benchmark_Cluster_266,136675.733,136513.344,137035.765,136482.899,137439.269,137028.817,136497.312,137447.621,137548.033,137181.941,137424.079,136839.32,137070.951,137560.86,137204.185,137063.184,136981.49,137122.876,136338.195,137035.065,136770.181,136145.683,137002.356,137407.062,137530.287,137953.998,137589.602,137066.827,137766.051,137660.016,0.324736188
org.eclipse.collections.impl.clusters.Cluster_267._Benchmark.benchmark_Cluster_267,141282.545,140406.521,140964.468,140727.085,140445.482,141295.023,141452.055,140792.487,141109.872,140980.798,139788.903,141397.382,141210.114,140559.666,141347.385,141045.483,141520.378,141614.259,141077.658,140959.955,141400.772,140627.058,141069.151,140917.187,141292.559,141476.859,141689.586,141183.833,140751.922,140840.977,0.293625037
org.eclipse.collections.impl.clusters.Cluster_268._Benchmark.benchmark_Cluster_268,129200.65,129315.906,129282.662,128879.415,129967.847,129271.018,128877.703,128175.218,128634.741,129032.651,129310.093,129570.423,129638.433,128426.432,129535.976,129648.458,129568.588,129254.994,129000.749,129353.435,129976.346,129856.477,130186.351,129798.682,129359.885,129216.913,129730.618,129890.215,129072.111,129304.231,0.358177026
org.eclipse.collections.impl.clusters.Cluster_269._Benchmark.benchmark_Cluster_269,102578.209,103217.307,103109.181,101914.451,102833.378,102849.172,102288.921,101939.512,102708.321,102589.28,103680.853,103783.371,103582.544,102618.889,102993.321,102926.576,102547.473,102022.967,102790.227,103707.696,102469.535,103651.898,102639.583,101347.296,102733.673,101955.003,103689.33,103067.794,103241.163,101755.434,0.623611524
org.eclipse.collections.impl.clusters.Cluster_27._Benchmark.benchmark_Cluster_27,171985.096,172120.771,172176.792,172283.754,171249.814,171727.931,171580.684,171175.813,171487.523,171558.068,171535.083,171656.758,171002.516,171337.449,171661.748,171483.133,171806.932,171965.403,172619.288,172373.182,171629.037,170911.117,171168.237,172481.096,170950.87,171068.655,170760.119,171786.691,171830.894,170639.579,0.299796406
org.eclipse.collections.impl.clusters.Cluster_270._Benchmark.benchmark_Cluster_270,183934.203,183205.826,182702.682,183158.061,182998.963,182754.775,182913.56,183135.516,183123.326,183159.814,182574.925,182254.018,183262.027,183439.512,183089.119,182770.984,182232.963,183370.626,183672.144,182840.261,182665.546,182813.447,183164.113,182086.448,182386.499,182746.994,183261.228,182040.384,183471.694,182393.252,0.253945514
