Benchmark Name,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10,Iteration 11,Iteration 12,Iteration 13,Iteration 14,Iteration 15,Iteration 16,Iteration 17,Iteration 18,Iteration 19,Iteration 20,Iteration 21,Iteration 22,Iteration 23,Iteration 24,Iteration 25,Iteration 26,Iteration 27,Iteration 28,Iteration 29,Iteration 30,RSD
io.reactivex.rxjava3.internal.operators.completable.CompletableFromRunnableTest._Benchmark.benchmark_fromRunnableInvokesLazy,12421016.09,12449726.03,12397913.79,12454789.01,12433516.03,12376518.99,12423051.25,12416268.59,12366357.26,12434371.05,12408986.68,12398486.91,12439278.94,12377652.86,12428185.49,12420375.84,12432138,12459975.27,12405571.49,12422437.03,12446459.58,12398155.05,12461961.33,12446756.49,12410522.25,12403442.61,12423395.39,12429639.11,12445018.9,12418753.39,0.196075923
io.reactivex.rxjava3.internal.operators.observable.ObservableFromCompletableTest._Benchmark.benchmark_fromCompletableTwice,5570512.931,5565965.529,5551362.659,5583711.402,5571179.53,5577699.054,5541494.02,5574674.026,5563612.369,5562384.036,5557761.245,5568265.968,5570613.272,5566742.948,5547909.955,5543998.46,5570051.12,5563125.483,5543397.476,5554721.674,5570956.004,5571617.47,5553623.653,5560975.941,5564372.077,5561660.596,5549410.806,5559748.922,5574164.821,5576026.586,0.196157511
io.reactivex.rxjava3.internal.jdk8.ObservableMapOptionalTest._Benchmark.benchmark_mapperNullConditional,702324.978,706147.934,706857.007,708506.939,708080.728,705901.592,708157.493,706052.352,705778.293,707279.31,704755.458,706130.942,705814.417,708322.694,706748.821,705067.887,703502.443,707071.927,705931.26,707290.39,708643.824,705090.753,706343.904,706059.784,706316.012,707156.081,705471.617,706100.176,706715.503,706542.275,0.196274646
io.reactivex.rxjava3.internal.operators.mixed.ObservableConcatMapCompletableTest._Benchmark.benchmark_boundaryError,765669.687,765293.715,765375.604,763740.816,764463.265,765299.011,765262.125,766192.14,766448.064,766577.728,766239.204,767980.429,768074.153,766659.85,767224.093,765913.398,764711.835,766748.165,763902.586,765809.861,767044.541,766312.608,769565.694,766332.891,764506.359,769104.923,763753.319,766802.277,767668.297,763871.375,0.196358229
io.reactivex.rxjava3.internal.operators.mixed.ObservableSwitchMapMaybeTest._Benchmark.benchmark_scalarEmptySource,11698916.73,11659032.49,11637820.2,11698318.42,11683687.36,11696872.53,11709663.66,11675054.97,11691639.69,11658488.38,11654393.73,11667893.11,11695275.68,11617279.09,11690967.02,11686206.1,11659379.58,11685315.63,11650740.57,11673596.39,11637157.15,11689763.68,11708862.03,11673369.26,11674029.72,11684556.98,11674379.74,11633322.09,11671270.7,11681618.62,0.196446311
io.reactivex.rxjava3.internal.jdk8.ObservableStageSubscriberOrDefaultTest._Benchmark.benchmark_singleDoubleOnSubscribe,724090.918,723698.339,721372.776,723566.317,722597.878,723681.163,725547.01,725882.442,722082.998,722055.263,725284.005,724556.309,723803.811,723650.13,722349.844,725045.001,719339.868,723801.38,724191.27,723149.582,724373.056,725255.458,724810.932,723777.803,721847.055,724268.267,722323.659,722088.711,724002.961,724229.643,0.196915443
io.reactivex.rxjava3.internal.operators.completable.CompletableDoOnLifecycleTest._Benchmark.benchmark_doubleOnSubscribe,748176.251,748281.346,749727.132,749335.445,748562.265,746764.693,748551.916,749112.916,747404.128,747744.762,746078.57,746538.254,747468.297,741942.765,745977.883,747840.868,747681.606,749180.734,746341.368,748104.801,748743.453,747732.769,747273.429,747290.717,748373.575,748090.826,746892.329,746983.161,748209.447,749545.969,0.197115592
io.reactivex.rxjava3.internal.jdk8.SingleFlattenStreamAsObservableTest._Benchmark.benchmark_fused,6517656.275,6541914.577,6535513.771,6534171.131,6532831.747,6552091.966,6548412.707,6538771.207,6544586.583,6536436.31,6546171.098,6552283.143,6557166.272,6554409.584,6564993.07,6548569.346,6569836.038,6540856.655,6518880.242,6546481.541,6543078.289,6549311.094,6547973.333,6559159.157,6561081.655,6534815.285,6553158.004,6553934.87,6536304.861,6518354.363,0.197205673
io.reactivex.rxjava3.completable.CompletableRetryTest._Benchmark.benchmark_retryTimesPredicateWithNotMatchingRetryAmount,337597.716,337104.453,337677.916,338424.127,337546.912,337551.946,337732.667,338655.899,337897.442,337399.059,337942.025,337902.485,338762.224,337239.652,337693.83,336038.753,338259.443,337882.738,338269.646,337658.651,336831.621,338193.154,338764.213,336790.561,336557.619,337233.81,337315.618,336883.86,338414.038,338176.179,0.19727715
io.reactivex.rxjava3.internal.operators.completable.CompletableFromRunnableTest._Benchmark.benchmark_fromRunnableDisposed,11473970.35,11462362.52,11423595.38,11476307.09,11457888.72,11494568.73,11471932.56,11454422.29,11454504.49,11465568.97,11464739.76,11517537.86,11483029.49,11462325.46,11464547.7,11438993.51,11432391.28,11511216.44,11458742.49,11482496.51,11488650.33,11489521.82,11478546.01,11437643.8,11488875.14,11463007.95,11477008.82,11506844.25,11468893.8,11499294.98,0.197364568
io.reactivex.rxjava3.internal.operators.single.SingleFlatMapTest._Benchmark.benchmark_mappedSingleOnError,846450.095,844245.229,842751.269,843020.498,845328.864,844878.875,843382.078,845817.599,845727.093,848219.203,845629.886,844504.206,845966.297,847037.908,846119.798,844930.857,845573.88,844788.233,844789.223,844742.079,842570.926,845452.921,845377.525,841077.172,845746.246,844135.588,846067.411,841817.387,843405.232,841357.038,0.197475803
io.reactivex.rxjava3.internal.operators.single.SingleFlatMapIterableFlowableTest._Benchmark.benchmark_doubleOnSubscribe,724938.491,720207.968,722440.82,722581.166,722050.937,722369.159,723225.534,722310.337,723583.023,724105.483,720003.707,722705.994,723218.326,721265.844,722182.593,720981.862,723817.976,722153.214,721212.95,725234.298,725057.163,724782.911,722640.241,721920.229,723594.176,723381.315,723440.998,719967.274,723422.35,723750.761,0.197930428
io.reactivex.rxjava3.internal.operators.completable.CompletableHideTest._Benchmark.benchmark_error,1040744.198,1037934.99,1037574.469,1039863.336,1042695.123,1036744.179,1038112.795,1039675.605,1041557.103,1039007.601,1040599.606,1040447.767,1039769.059,1038991.843,1040353.841,1037720.325,1039220.682,1039596.063,1040846.785,1041997.98,1038202.703,1041813.826,1035763.021,1039813.969,1040614.657,1038699.426,1033301.849,1038447.059,1035720.561,1040816.682,0.19796912
io.reactivex.rxjava3.internal.operators.completable.CompletableFromSupplierTest._Benchmark.benchmark_fromSupplierInvokesLazy,11503936.77,11526284.81,11554078.1,11531472.9,11539383.67,11482764.75,11523034.56,11510865.97,11510414.42,11539565.9,11500704.1,11480473.01,11483608.32,11504075.93,11501582.67,11484276.94,11531852.28,11497796.58,11495392.04,11522679.09,11508225.03,11517166.42,11537534.27,11461776.68,11540359.42,11528816.79,11485168.36,11499341.41,11476878.62,11516393.35,0.1979933
io.reactivex.rxjava3.internal.operators.maybe.MaybeTimeoutPublisherTest._Benchmark.benchmark_mainComplete,4096182.952,4110121.509,4103330.122,4110613.522,4096228.099,4100687.735,4101467.196,4080329.442,4095373.29,4090245.919,4089560.104,4097002.759,4109223.868,4103594.345,4104105.191,4105364.378,4104184.08,4111025.774,4105349.981,4098309.71,4124966.761,4111549.391,4108197.486,4101743.285,4104251.296,4106194.745,4100232.876,4099721.806,4099384.363,4102897.404,0.198106748
io.reactivex.rxjava3.internal.operators.flowable.FlowableMergeWithMaybeTest._Benchmark.benchmark_normal,2442646.921,2436010.889,2439562.044,2438978.982,2441485.255,2434671.541,2435330.07,2444567.769,2437313.942,2443464.84,2438023.065,2442437.309,2439914.079,2423809.261,2436680.602,2434092.604,2438119.703,2438041.398,2445316.919,2431190.971,2436763.981,2443163.411,2436896.767,2445964.354,2440135.803,2443731.048,2439367.588,2434361.658,2443612.595,2431995.842,0.198125131
io.reactivex.rxjava3.internal.operators.flowable.FlowableConcatMapSchedulerTest._Benchmark.benchmark_badSourceDelayError,230929.835,231296.004,230173.232,230374.846,230923.651,230978.94,231264.326,230367.635,230122.759,230419.925,230568.889,231013.163,231168.696,230881.989,231035.464,230326.048,229961.23,230053.05,230864.504,230534.707,231306.317,230484.459,230556.667,229540.805,230705.396,230857.923,230273.996,230078.507,230183.693,230002.049,0.198165407
io.reactivex.rxjava3.internal.operators.maybe.MaybeCacheTest._Benchmark.benchmark_offlineError,918419.467,918389.268,919796.009,922038.084,919559.419,919687.267,917528.605,916478.918,915352.384,916732.606,915899.626,919557.918,918554.579,915994.252,916490.918,918500.666,916429.96,916231.729,917511.354,916789.697,918415.702,918137.899,917728.742,915381.645,912800.223,915454.864,918651.199,916340.527,919155.061,917053.402,0.198188677
io.reactivex.rxjava3.internal.operators.observable.ObservableSwitchTest._Benchmark.benchmark_switchMapInnerCancelled,1265585.112,1271127.39,1269376.352,1269886.808,1270514.71,1271757.876,1269279.871,1265378.862,1267459.148,1268885.237,1272993.36,1271845.523,1267731.608,1270837.073,1262417.099,1269063.568,1267909.302,1272933.008,1266734.651,1268965.137,1264917.628,1269584.089,1269504.845,1267314.978,1270274.22,1269553.797,1266504.002,1272088.819,1270891.304,1271466.896,0.198457313
io.reactivex.rxjava3.internal.jdk8.ObservableStageSubscriberOrDefaultTest._Benchmark.benchmark_lastCompletableFutureCancels,1043058.463,1042263.966,1042095.538,1039540.478,1041837.791,1044626.712,1039702.144,1041911.431,1042626.59,1041600.734,1039563.029,1037305.726,1042264.192,1042410.385,1043636.321,1040313.026,1039510.99,1039111.354,1040918.637,1041821.803,1045939.458,1040852.689,1043089.345,1046517.949,1044495.003,1040351.115,1043318.871,1040256.582,1040732.848,1043293.772,0.19854572
io.reactivex.rxjava3.internal.operators.observable.ObservableGenerateTest._Benchmark.benchmark_dispose,19910469.79,19984454.86,19909712.12,20009490.03,19950842.46,19985167.93,19951419.12,19951551.37,19895944.79,20023944.01,19957144.03,19990901.18,19923949.03,19982442.22,19948425.85,19917287.96,19889948.73,19909417.35,19935550.55,19999658.78,19926964.59,19972212.93,19909712.56,19959710.72,19943816.18,19918985.63,19891452.33,20040412.78,19948510.69,19968283.59,0.198931362
io.reactivex.rxjava3.flowable.FlowableNullTests._Benchmark.benchmark_withLatestFromCombinerReturnsNull,749518.565,748409.63,749203.044,749064.332,748928.175,747479.141,749964.213,749867.779,748834.482,744946.716,749198.607,747700.311,744773.03,746811.898,748181.323,747288.497,748987.304,749145.744,749824.037,752168.857,747842.6,748026.281,747618.903,748266.327,747010.57,746918.95,749329.169,747651.396,749344.394,747136.917,0.198978843
io.reactivex.rxjava3.internal.operators.single.SingleDoOnTest._Benchmark.benchmark_doOnSubscribeJustCrash,888200.804,890319.527,892019.772,887934.605,889540.921,888514.088,887911.113,887192.725,888072.637,890553.25,890148.028,893159.645,891263.23,890463.802,889547.576,885788.759,889019.988,886209.427,888354.275,888971.518,889676.221,888539.9,886955.178,890015.319,889127.477,891036.581,890430.286,891043.278,892698.49,889749.253,0.199082519
io.reactivex.rxjava3.internal.operators.single.SingleDoOnTerminateTest._Benchmark.benchmark_doOnTerminateError,1025607.496,1028868.867,1022131.166,1024938.368,1025457.974,1020447.528,1027169.799,1026009.002,1024494.244,1025808.457,1026835.999,1024196.594,1025849.135,1026885.919,1027815.359,1026296.35,1024856.073,1027381.062,1022754.475,1025095.489,1026096.501,1024953.825,1025158.436,1021061.353,1026875.601,1022503.073,1022440.492,1023688.154,1027453.826,1024160.215,0.199192712
io.reactivex.rxjava3.internal.operators.flowable.FlowableReplayEagerTruncateTest._Benchmark.benchmark_cancelOnArrival,3649058.022,3650544.202,3664022.478,3664346.372,3657631.121,3660133.978,3660154.281,3667764.79,3668365.082,3670869.788,3655970.769,3657606.573,3660113.754,3656134.754,3652854.874,3640644.806,3660371.376,3672048.18,3671445.217,3654911.081,3662711.768,3655807.868,3659345.505,3654347.252,3663256.961,3650065.121,3656741.724,3659853.34,3654703.241,3648835.706,0.199267821
io.reactivex.rxjava3.internal.operators.flowable.FlowablePublishFunctionTest._Benchmark.benchmark_noUpstreamCancelOnCasualChainCloseWithInnerCancels,933912.859,939870.519,939045.586,937924.243,942182.331,937527.176,938780.302,938368.384,938995.213,939289.45,938897.468,937932.238,937848.962,939091.627,937975.969,938916.992,940127.854,935395.599,938484.896,940696.164,938453.152,940448.407,938268.426,937368.225,932663.107,936738.894,936998.097,939252.87,937971.751,938337.437,0.199412866
io.reactivex.rxjava3.internal.operators.observable.ObservableSkipTest._Benchmark.benchmark_dispose,13279599.28,13296889.91,13224182.83,13303766.02,13314423.7,13301962.6,13278483.39,13308129.18,13270147.17,13273615.53,13260610.28,13263106.18,13291616.07,13279591.15,13320264.37,13261423.85,13271247.16,13246955.79,13272743.92,13275101.7,13278695.72,13283381,13306592.74,13319587.04,13292592.55,13247970.83,13242103.24,13272070.69,13287476.82,13209971.2,0.199552719
io.reactivex.rxjava3.internal.operators.flowable.FlowableGroupByTest._Benchmark.benchmark_unsubscribeViaTakeOnGroupThenMergeAndTake,181550.772,180344.752,180694.058,181382.936,181549.681,181449.33,181574.688,181873.795,181586.052,181379.689,181262.189,181065.386,180922.551,180901.133,180664.352,181277.075,181020.806,181015.155,181199.637,181403.432,180674.113,180577.425,181294.462,181311.044,181116.593,181394.551,181018.35,181152.323,181732.543,180935.369,0.199712627
io.reactivex.rxjava3.internal.operators.flowable.FlowableMergeWithSingleTest._Benchmark.benchmark_onNextSlowPath,1829197.559,1829646.879,1831976.738,1834835.252,1824022.194,1837142.442,1837998.299,1832117.432,1832083.13,1825863.352,1834614.049,1836749.474,1830322.116,1833276.296,1836338.196,1831114.158,1832671.636,1836149.914,1832613.884,1830341.83,1825368.908,1830099.465,1833010.515,1825243.954,1832167.577,1833333.077,1831578.428,1832149.431,1837722.252,1832286.733,0.199745372
io.reactivex.rxjava3.internal.jdk8.MaybeFlattenStreamAsObservableTest._Benchmark.benchmark_fused,6325001.095,6329211.432,6313770.578,6323617.154,6307230.879,6322993.124,6317210.662,6296460.946,6283994.588,6307843.922,6308208.861,6302001.286,6308046.588,6314017.358,6317593.175,6316715.145,6338742.559,6332785.624,6337612.754,6304581.568,6314654.299,6318081.176,6301211.832,6320965.487,6297818.097,6317240.73,6323207.541,6324210.167,6332094.795,6320130.454,0.199812629
io.reactivex.rxjava3.internal.operators.single.SingleFlatMapIterableFlowableTest._Benchmark.benchmark_error,999648.169,1004670.626,1004935.46,1004655.571,1005199.332,1002515.988,1003729.343,1002404.366,1005444.997,999750.815,1003604.906,1000409.942,1000817.274,1000881.732,1002785.058,1004651.176,1004015.272,1005913.992,1004750.511,1001491.008,1002145.186,1000740.794,1002599.943,1002639.181,999683.779,1003695.98,1001833.612,1000448.191,1006543.552,1004404.11,0.200002505
io.reactivex.rxjava3.internal.operators.completable.CompletableCreateTest._Benchmark.benchmark_basicWithError,259743.322,259605.292,260035.174,260203.447,258566.901,260489.164,259726.961,260617.26,260391.776,259373.09,260162.278,259688.664,259324.328,259449.047,259440.204,260295.053,260660.588,259335.893,260946.337,259984.133,260305.825,260139.354,260382.572,259706.774,259810.808,259634.491,260636.046,260237.279,260061.093,260510.997,0.200085601
io.reactivex.rxjava3.internal.operators.observable.ObservableTakeUntilTest._Benchmark.benchmark_untilPublisherOtherOnNext,4225493.512,4232601.005,4226496.585,4246662.144,4223002.194,4225430.106,4231545.531,4235152.008,4232916.425,4236176.494,4237828.235,4229932.466,4219423.474,4231569.9,4227187.968,4222030.303,4217525.988,4247992.646,4223893.422,4233338.269,4230288.671,4233029.928,4230981.966,4220119.716,4228782.974,4210485.68,4217281.711,4222335.217,4231478.439,4242273.48,0.20010338
io.reactivex.rxjava3.observable.ObservableNullTests._Benchmark.benchmark_windowOpenCloseCloseReturnsNull,708754.232,710408.274,708678.434,707470.715,710314.946,710114.886,708770.33,710716.833,708435.752,711317.08,709410.153,711846.785,710162.325,709754.132,708097.041,708024.624,710882.033,706555.331,710352.957,710771.096,709401.903,706440.792,710095.375,709163.528,708925.665,708863.809,711767.364,709323.893,711776.704,708614.96,0.200111721
io.reactivex.rxjava3.internal.operators.observable.ObservableMergeWithMaybeTest._Benchmark.benchmark_onSuccessSlowPath,3028463.984,3033567.343,3019451.952,3036057.057,3034756.697,3028017.826,3031995.4,3043376.465,3037620.185,3037377.441,3025957.763,3041209.407,3029554.226,3029620.997,3033576.144,3032447.197,3042021.661,3037264.569,3033996.663,3043005.602,3034137.792,3041361.164,3034705.335,3042764.506,3037720.765,3034731.657,3027240.458,3028867.075,3031240.353,3045932.673,0.200250919
io.reactivex.rxjava3.internal.operators.single.SingleZipArrayTest._Benchmark.benchmark_oneArray,8429869.793,8425132.731,8458949.173,8422057.969,8444437.485,8388635.02,8445787.882,8439443.023,8434658.149,8419999.515,8424921.239,8430160.57,8412657.666,8411456.887,8432878.077,8410860.869,8424793.257,8442383.146,8413013.262,8422834.667,8445589.135,8390712.127,8414071.221,8416194.721,8436891.503,8425678.2,8418313.539,8430011.586,8385797.703,8428466.77,0.200313334
io.reactivex.rxjava3.internal.operators.maybe.MaybeMaterializeTest._Benchmark.benchmark_doubleOnSubscribe,726281.297,727649.765,726528.191,727432.355,724895.655,725783.321,725214.019,723639.955,723947.177,725216.191,724477.594,726530.938,723357.653,724899.339,723996.674,725022.949,725086.958,724459.431,727121.552,727582.256,725564.293,728014.621,724270.979,723160.264,722474.724,724416.86,724749.836,723116.529,725281.595,725395.09,0.200389426
io.reactivex.rxjava3.internal.operators.maybe.MaybeZipArrayTest._Benchmark.benchmark_dispose2,7483435.925,7480668.758,7460415.719,7501220.367,7493589.553,7477793.204,7505486.245,7488165.169,7497247.323,7492632.996,7498797.413,7479618.513,7464619.745,7472006.14,7485944.275,7461946.165,7443222.416,7491874.109,7504540.604,7458818.286,7468308.632,7469565.124,7497235.494,7489861.427,7490215.293,7482391.579,7471266.988,7477985.284,7481172.626,7477911.997,0.200537836
io.reactivex.rxjava3.internal.operators.maybe.MaybeFlatMapSingleElementTest._Benchmark.benchmark_singleErrors,855517.475,854118.206,850529.437,855799.411,855612.238,854281.159,857555.645,852681.446,856722.579,855273.082,855673.216,855851.257,853377.29,853258.143,852129.595,855917.354,850137.922,854673.347,856856.992,852605.542,853259.833,855123.645,854174.639,854104.818,854464.272,855704.508,854993.081,855247.894,855133.762,855140.891,0.200540366
io.reactivex.rxjava3.internal.operators.observable.ObservableCreateTest._Benchmark.benchmark_onErrorCrash,512937.94,509351.065,511225.29,512358.702,512990.53,511921.192,511705.541,512507.181,511401.715,512945.911,511450.695,512383.272,513092.335,513638.467,512635.103,512119.133,511038.953,512308.081,512007.983,512214.652,512515.462,513866.945,513911.017,511155.876,510449.165,512898.726,511762.651,511970.996,511464.819,510521.481,0.20067056
io.reactivex.rxjava3.internal.jdk8.FlowableMapOptionalTest._Benchmark.benchmark_backpressureAll,3811225.981,3796089.327,3816479.064,3808915.411,3808196.047,3814390.109,3812700.811,3800165.602,3811633.688,3814983.295,3809310.112,3813521.527,3798800.584,3812817.767,3802055.072,3801507.486,3796252.255,3803545.571,3806627.556,3810295.069,3804784.535,3790499.299,3796757.429,3800604.445,3797769.89,3806098.58,3814531.913,3815091.321,3791583.929,3797016.272,0.200699972
io.reactivex.rxjava3.internal.operators.single.SingleUsingTest._Benchmark.benchmark_errorNonEager,989931.242,991761.198,989407.221,990886.869,992459.736,995940.006,995099.981,995003.051,992689.861,996605.368,996224.933,994416.482,992699.831,994492.898,993799.383,993711.867,990880.455,990711.267,992777.694,995745.777,992004.734,995463.182,992492.423,995789.549,993524.47,993990.118,991982.834,990711.733,994960.086,992934.634,0.201068983
io.reactivex.rxjava3.internal.operators.maybe.MaybeConcatMapCompletableTest._Benchmark.benchmark_mapperReturnsNull,901926.517,901326.68,901535.743,903231.32,901737.945,901419.096,901143.098,904998.214,903353.225,899873.611,902418.816,901963.028,896877.9,901416.553,900597.073,900620.918,898125.556,900845.007,902000.788,900328.512,899564.765,901505.51,896317.307,899444.384,900250.634,901066.023,902088.752,898823.9,900567.688,899258.262,0.201261101
io.reactivex.rxjava3.internal.operators.maybe.MaybeCreateTest._Benchmark.benchmark_emitterHasToString,1101869.103,1100055.105,1101789.261,1099688.454,1099229.975,1098059.767,1100618.816,1097570.569,1094612.298,1103327.255,1097311.73,1101815.483,1097164.679,1099028.986,1098682.474,1101484.372,1098786.343,1100550.993,1096690.82,1097151.007,1097721.826,1101105.966,1096817.805,1095742.262,1102692.317,1097857.7,1101474.105,1097591.518,1100930.106,1097665.155,0.201267373
io.reactivex.rxjava3.internal.operators.single.SingleDoOnTerminateTest._Benchmark.benchmark_doOnTerminateSuccessCrash,897126.32,896738.562,898129.76,893170.252,897041.425,896954.076,891132.726,895059.371,897339.225,897111.795,894894.044,898726.924,897096.347,894214.011,896150.611,895507.154,895373.751,894462.773,897390.085,894872.032,894230.191,895333.242,896878.594,896518.548,894906.116,897857.507,897078.226,893267.568,899463.779,894893.858,0.20127381
io.reactivex.rxjava3.internal.operators.completable.CompletableAmbTest._Benchmark.benchmark_untilCompletableMainError,744793.521,746374.483,745654.949,744563.747,742197.095,746676.98,743440.821,746967.162,746017.827,744200.188,743305.501,745218.604,744395.398,748700.851,747009.01,746923.169,747431.561,745664.298,744501.865,743895.899,748767.799,745558.865,746748.73,746519.814,745189.991,746578.077,746170.428,745247.984,746027.578,745289.272,0.201287311
io.reactivex.rxjava3.internal.jdk8.ObservableStageSubscriberOrErrorTest._Benchmark.benchmark_singleDoubleOnSubscribe,721346.93,724004.375,722022.544,721094.382,719635.455,718061.588,721928.249,717625.519,720273.621,720777.833,720162.499,719528.773,718257.607,720105.993,721430.8,721797.049,719192.333,720129.122,719747.093,719835.579,721048.601,722703.956,722454.729,719702.227,720616.427,720761.685,722366.944,722201.962,721678.885,720080.177,0.201324637
io.reactivex.rxjava3.internal.operators.single.SingleFlatMapIterableFlowableTest._Benchmark.benchmark_nextThrows,758119.982,758696.305,759975.231,760296.779,763089.402,759956.746,761180.897,761663.46,762821.116,761028.564,761482.868,761687.229,759847.402,758257.96,761587.354,760724.596,758030.593,762944.358,760749.126,758972.447,760332.903,761905.939,760586.863,761688.619,758302.886,761842.617,760411.509,760404.792,763446.774,762505.765,0.201479196
io.reactivex.rxjava3.internal.jdk8.ObservableMapOptionalTest._Benchmark.benchmark_syncFusedMixedConditional,5457152.044,5459544.146,5457863.882,5458579.601,5469236.988,5449832.286,5463140.315,5444584.492,5453598.866,5457303.117,5467698.965,5457035.115,5432007.409,5431840.712,5469890.451,5460114.572,5459908.252,5453493.062,5468171.56,5471881.975,5466300.485,5438499.759,5463742.304,5467124.048,5448141.007,5470460.334,5440737.855,5450496.569,5463111.268,5457407.122,0.201604643
io.reactivex.rxjava3.internal.operators.flowable.FlowableFlatMapMaybeTest._Benchmark.benchmark_mapperReturnsNullFlowable,799992.027,799072.195,801848.189,798253.903,800869.665,798201.1,802993.091,801169.827,800975.783,796506.309,797864.295,800038.146,797790.683,799198.909,800968.99,799797.325,800150.355,802005.21,796442.543,800309.232,798690.637,800605.574,801035.617,800850.641,801919.787,801333.503,801440.924,799900.336,800291.681,801188.254,0.201663128
io.reactivex.rxjava3.internal.operators.flowable.FlowableReplayTest._Benchmark.benchmark_coldReplayBackpressure,1296494.307,1293681.156,1298434.419,1293305.99,1293843.061,1295772.952,1296768.588,1294711.111,1289783.164,1290601.216,1294341.857,1294706.922,1290556.673,1293696.318,1296661.006,1293725.799,1296293.355,1292771.591,1290404.232,1290864.006,1293101.502,1286797.287,1292662.724,1292028.197,1295656.268,1290730.476,1292485.673,1291758.393,1289491.644,1292094.887,0.201715198
io.reactivex.rxjava3.internal.operators.completable.CompletableFromActionTest._Benchmark.benchmark_fromActionDisposed,11157346.08,11157852.2,11141602.58,11132185.06,11145353.19,11143124.27,11130807.26,11151817.77,11130908.41,11120747.56,11121850.46,11142185.22,11131324.7,11144009.04,11146980.94,11134163.97,11123340.38,11201538.67,11201792.74,11159309.74,11139881.6,11126496.37,11128323.63,11134203.09,11134741.01,11146322.56,11107679.81,11170836.87,11099171.54,11164052.03,0.20179332
io.reactivex.rxjava3.internal.operators.flowable.FlowableOnBackpressureDropTest._Benchmark.benchmark_doubleOnSubscribe,730382.456,731749.088,729552.404,729013.535,729991.049,728138.283,727555.518,728350.031,728614.801,730564.193,730649.864,728198.021,730356.64,730761.214,730392.85,730130.605,727606.524,730433.877,730258.527,731884.696,727845.458,731682.07,729876.857,725260.331,728489.328,729420.638,730888.378,728667.662,730111.957,730514.541,0.201914254
io.reactivex.rxjava3.internal.operators.observable.ObservableRetryTest._Benchmark.benchmark_unsubscribeFromRetry,5976754.303,6029689.767,6009628.686,6032511.143,6011911.398,6018494.12,6027107.96,6004910.561,6035149.029,6033677.346,6011353.113,6017590.658,6024642.11,6019303.57,6008691.507,6022314.307,6026975.687,6014363.245,6020659.518,6021117.198,6034191.718,6020626.002,6012673.345,6013361.526,6028151.868,6035247.469,6034698.056,6006877.841,6020317.843,6020426.237,0.202143194
io.reactivex.rxjava3.internal.operators.observable.ObservableUsingTest._Benchmark.benchmark_usingWithResourceFactoryError,972320.211,972131.668,969905.431,974055.269,971899.763,976094.661,972426.734,970802.814,968501.302,972573.676,973714.137,973013.271,973241.039,970256.32,971360.72,971304.037,976851.294,971840.805,973042.81,972491.883,973837.725,972802.513,971590.576,968769.505,972538.377,969460.6,975208.178,970844.628,971531.838,974767.931,0.202194449
io.reactivex.rxjava3.internal.operators.flowable.FlowableFlatMapCompletableTest._Benchmark.benchmark_badSourceFlowable,315559.559,314803.566,314984.919,314015.303,315976.87,315200.663,316053.394,315640.299,315519.973,315177.183,315134.052,314952.08,315316.194,315182.03,314114.75,315106.192,314032.698,313767.998,314629.322,315087.229,315146.355,314199.553,314765.313,316094.55,315069.408,314250.837,314695.443,314306.997,315195.412,313937.792,0.202206919
io.reactivex.rxjava3.internal.operators.maybe.MaybeMergeArrayTest._Benchmark.benchmark_take,3445113.206,3457596.201,3448499.467,3445817.01,3448066.115,3459074.58,3447615.959,3452811.272,3461392.624,3451309.605,3466795.049,3457786.231,3452927.743,3469035.333,3436898.972,3450969.387,3450436.004,3459819.001,3453360.95,3455779.019,3459261.262,3444321.189,3451217.843,3452031.012,3448599.344,3451598.964,3458282.069,3461435.673,3447763.567,3446920.103,0.202401757
io.reactivex.rxjava3.internal.operators.flowable.FlowableRetryWithPredicateTest._Benchmark.benchmark_predicateThrows,267817.312,268404.033,268229.262,268714.324,267939.853,267997.924,268609.814,267557.611,268552.679,267027.44,268703.648,267960.504,267680.883,268289.705,267743.304,267751.95,268125.736,269102.246,269059.717,267913.746,268984.785,269062.535,268371.174,268719.322,268960.095,268996.082,268472.471,267879.8,268524.429,267574.947,0.202686047
io.reactivex.rxjava3.internal.operators.observable.ObservableTakeLastTest._Benchmark.benchmark_takeLastTake,5083009.474,5071658.704,5097380.147,5091875.278,5092089.496,5105464.038,5113622.69,5109088.873,5092310.639,5097367.132,5087569.51,5098718.05,5096068.763,5108012.031,5105573.427,5102729.714,5078989.437,5110700.572,5081576.586,5092863.655,5093203.749,5104479.017,5102012.79,5100614.615,5113629.333,5108204.229,5093642.685,5093546.315,5105861.118,5094246.236,0.202934463
io.reactivex.rxjava3.maybe.MaybeTest._Benchmark.benchmark_flatMapContinuation,242375.985,242591.926,242580.959,242384.864,242894.893,242954.082,242435.158,243700.959,242636.137,242104.51,243579.415,242025.802,242907.473,243651.514,243433.145,243137.642,242726.915,242359.67,241956.418,243145.479,243052.908,242684.902,243163.91,242093.287,242466.173,243046.677,242143.214,243006.778,243009.292,243295.557,0.203200215
